loweryr,lowerelev,upperyr,upperelev
11714.9559415824,64.2449785996807,11715.048731029,65.6864204753772
11673.7474855717,64.0903455894736,11642.9380753962,65.4801627912511
11627.3726457314,63.6782881431657,11570.8141641283,65.0679848391685
11596.4373070213,63.1118627993552,11508.9898814314,64.6558550893957
11570.6418408703,62.3910213557321,11467.7648558766,64.2438217442428
11549.9895611873,61.5672438792857,11436.8262032577,63.6259163334431
11529.3306536866,60.640506268861,11416.1938070275,63.1110192589316
11487.9598161443,57.963349976185,11395.5348995268,62.1842816485069
11467.2412582851,56.1099711599554,11374.8693642085,61.1545839041039
11436.1833049492,53.638783337546,11354.1972010726,60.0219260257226
11415.4249801843,51.1676437174465,11333.5250379367,58.8892681473412
11353.2693066068,45.6075072687577,11323.1591311895,57.8596186052481
11322.2179810884,43.2392795803266,11302.4670846008,56.4180803249318
11280.8405157286,40.4591631536723,11281.7551545592,54.6676616426805
11260.1749804103,39.4294654092692,11261.0498523352,53.0202030944075
11208.5906759259,38.0907426560015,11230.0117824521,50.8578956739331
11146.7067428705,36.7519717004238,11209.3197358634,49.4163573936167
11064.2368083082,35.619024608183,11188.6144336394,47.7688988453438
10961.1941278741,34.8978216472356,11167.9091314155,46.1214402970708
10847.8451910514,34.07361035,11136.87768935,44.0620930105747
10682.9782279204,32.9402776392798,11105.8661307373,42.3116261260135
10415.0487009026,30.7768615656773,11064.5416879184,40.3551907711857
10188.3441994395,29.0254788372277,11023.2371285522,38.7076358182929
10002.8514678959,27.4802091859744,10940.7473105371,37.2658083241171
9827.67162055865,26.1409080049877,10827.351978991,35.7208760890333
9693.70354314092,25.0077199011973,10672.7912722488,34.6905517146013
9508.21743941497,23.5654103839224,10456.4129106272,33.351057724375
9281.53282140472,22.1229080574077,10281.2463189252,32.2176768113449
8993.07031542085,20.9889969189686,10106.0664715879,30.8783756303582
8014.64536807434,21.6021785033966,9920.58036786195,29.4360661130832
7530.54294178095,21.2910325928956,9745.39389270708,27.9938047981182
7005.02991103962,17.6849695858488,9601.11955890066,26.7576083580395
6757.82556969858,17.4778924624542,9446.54559652317,25.521363715651
6510.62785617515,17.3737754730379,9250.77974767898,24.387886398001
6294.3025170945,16.8579625546381,9065.3267830411,23.4603775506177
6036.78529154715,16.4449169609769,8931.40510034666,23.0479103846755
5779.24818254697,15.7229909653808,8735.70552967861,22.9440344068088
5356.88387732151,14.4854930629344,8467.90855901303,22.8398210127727
5027.22948487095,13.454349249234,8128.00756053231,22.6323100685889
4738.79349015754,12.7322786467081,7891.09621994473,22.3223210135259
4388.54646838245,11.8039985623661,7685.09039288799,22.1154366993709
4161.9148729131,11.1851773076781,7530.58270868663,21.9087933967656
4007.39393307652,10.772613737116,7386.34814178589,21.2903577605568
3914.68402030161,10.5662596483702,7200.86866587755,19.9510083772602
3770.46270903609,10.1537442801181,6994.78330500946,18.5086024553654
3358.42454365216,9.32813511589491,6809.37010727725,18.198854411852
3183.30434667342,8.91547514071307,6562.17239375382,18.0947374224357
2966.97900759276,8.39966222231327,6428.257338877,17.7852303904719
2709.45515422781,7.8836564946738,6273.74302685803,17.4756269538882
2482.82355875846,7.26483523998573,6067.72394416606,17.0628223717766
2307.70336177972,6.8521752648039,5871.99786222755,16.5471058579966
2050.16625277954,6.1302492692078,5768.98169306396,16.2377434329625
1905.9316858788,5.51181363299905,5604.15449683868,15.7221715261122
1792.57612123845,4.58464220178512,5429.02767204233,15.2065514169521
1689.50692953395,3.45159870492444,5253.89421942836,14.5879711738136
1596.74399421813,2.421563544352,5068.46113824332,13.9693427283652
1473.10205664193,1.70026417878478,4800.62440067206,13.2473685304592
1359.78625890726,1.39085355144076,4512.18840595865,12.5252979279333
1205.2785747059,1.18421024883538,4347.36120973337,12.0097260210831
1071.3767754643,1.08062348482817,4203.13989846786,11.597210652831
865.370948407561,0.873739170673233,3997.10093232305,10.8755256687844
700.570263452737,0.770007799736263,3904.39101954815,10.6691715800386
443.072921358231,0.665842608010081,3770.46933685371,10.2567044140964
185.575579263726,0.561677416283885,3626.25465340581,9.94714917982263
10.4752657378267,0.457897843037017,3358.42454365216,9.32813511589491
,,3183.30434667342,8.91547514071307
,,2966.97900759276,8.39966222231327
,,2709.45515422781,7.8836564946738
,,2482.82355875846,7.26483523998573
,,2307.70336177972,6.8521752648039
,,2050.16625277954,6.1302492692078
,,1905.9316858788,5.51181363299905
,,1792.57612123845,4.58464220178512
,,1689.50692953395,3.45159870492444
,,1596.74399421813,2.421563544352
,,1473.10205664193,1.70026417878478
,,1359.78625890726,1.39085355144076
,,1205.2785747059,1.18421024883538
,,1071.3767754643,1.08062348482817
,,865.370948407561,0.873739170673233
,,700.570263452737,0.770007799736263
,,443.072921358231,0.665842608010081
,,185.575579263726,0.561677416283885
,,10.4752657378267,0.457897843037017
